ticker,return_total,return_annualized,return_mean_daily,volatility_annual,downside_dev_annual,max_drawdown,var_95,cvar_95,sharpe_ratio,sortino_ratio,calmar_ratio,beta,alpha_annual,r_squared,correlation_spy,skewness,kurtosis,positive_return_ratio,gain_loss_ratio,vol_of_vol,momentum_6m,segmento,segmento_nombre,pca_1,pca_2
DAL,2.2313253012048198,0.0944479034081167,0.0006836085651001,0.4038015579583748,0.2933687695050105,-0.6961684610512983,-0.0368268495888869,-0.0568845458980658,0.3027956579053891,0.4167770093985377,0.2474535518961599,1.259354283700301,0.0372022436096384,0.2930008344522378,0.5412955149012763,-0.1251895831597861,10.110010916068752,0.5113011606597434,1.0159996548561832,0.0115786435038846,-0.1611759799833195,2,Moderado,-1.9624130918987182,-0.8243464319898357
DBC,-0.1873156342182891,-0.0158282023491749,-3.482592866497316e-06,0.1732777564781449,0.1303014556511153,-0.6710526315789473,-0.0172348843418528,-0.0262609203829022,-0.2936188373882506,-0.3904608213939153,-0.0013078160505716,0.3874223576463994,-0.0769056578195073,0.1505441272630311,0.3880001639987168,-0.6174417874994028,4.095021941661305,0.5129770992366413,0.909326571231794,0.0040913440737543,-0.0290748898678414,1,Alto Rendimiento,2.8050854855455305,-2.0953983578612227
DD,-0.1951463597698273,-0.0337805119178515,8.748471230142724e-05,0.3365546745489746,0.2355626274795578,-0.7403447523456251,-0.0311963583026634,-0.047812110581558,-0.0830588745721687,-0.1186684526282344,0.0297782180938152,1.143893080094872,-0.1116729910870312,0.4605455547730112,0.6786350674501069,0.3674920951560324,8.068222500939095,0.4940289126335638,1.0145838782048018,0.0092724488261419,0.074841296358169,2,Moderado,-0.3406152804106872,-2.343617548613818
DE,3.784851023094412,0.1280115318439589,0.0006358312855908,0.2816565454526665,0.2062486042857402,-0.3818131256952169,-0.0264412772806222,-0.0408580764999761,0.3913613432691084,0.534449599553064,0.41965420564613,1.03074932461367,0.040604222628809,0.4034367079376665,0.635166677288463,-0.0376857357938544,7.3379390708712915,0.5207697006719609,1.0120576099264098,0.007740071345861,-0.0162615626845109,0,Conservador,0.19817894496071758,0.8857846561823702
DGX,1.5354909893343138,0.0742149405576169,0.0003905598335357,0.2313950172094261,0.1755393286448602,-0.3660096818810512,-0.0214637906163146,-0.0341819549834873,0.209257220120633,0.2758417639215935,0.2689029359693174,0.6799692932791863,0.0024903763592685,0.26012349847251,0.5100230371978407,-0.0502906772984063,9.017586837273091,0.5238240684178375,0.9752038854957602,0.0064026091709005,-0.0091268415379087,1,Alto Rendimiento,1.53790334953539,0.2707462355303795
DHI,11.498355263157894,0.2145043094643568,0.0010273567567338,0.3586969385169452,0.2481477365134174,-0.5361804995970991,-0.0330407524281388,-0.0499831452215972,0.5823687917733859,0.8418126460953267,0.4828484118528477,1.2064026285590743,0.1274035768834492,0.3407518322276586,0.5837395242980028,-0.0411340769268393,5.576489374464696,0.5137446548564447,1.0561416635057077,0.0088684379688435,0.2647083298660231,0,Conservador,-1.6337578865419633,1.236224378420314
DHR,6.295490381583097,0.165223079956607,0.0007109279956086,0.2287407245737499,0.1635629341055852,-0.3718396850714359,-0.0220438113925801,-0.0331195793448197,0.5646299107168407,0.7896278921605113,0.4818040195439704,0.930440035000934,0.0663043054915456,0.4984238127936261,0.7059913687812522,0.0255922001657725,4.87923888448808,0.5268784361637141,1.017848001519022,0.0059376309176734,0.1020913724929732,0,Conservador,0.6508611054384749,1.882816168546958
DIA,2.261814090358317,0.0952390553382174,0.0004181601403602,0.1690712735047289,0.1408011382024045,-0.3705870417962938,-0.0157538629999485,-0.025660624141268,0.3275326093124378,0.3932947991597628,0.2843498112076582,0.9374352104082248,-0.007945705537221,0.9260871662076868,0.9623342279102864,-0.5885421800843427,18.650064230161952,0.5427611484422724,0.9430118644059208,0.0060847420707906,0.0953294387769931,1,Alto Rendimiento,1.9929045103973346,1.1291257853604049
DLR,1.6975345760673486,0.0793478524812947,0.0004469555627915,0.2688094939197898,0.2020544910576797,-0.5109967772940578,-0.0266915050640086,-0.0396622896032861,0.2330007058536247,0.3099797559341908,0.2204178320260738,0.7753828742425815,0.0102570844995684,0.2506410451305615,0.50064063471772,-0.2120389423626128,7.434757715467501,0.535125229077581,0.928987848580868,0.0072124572509465,0.1679250195261652,1,Alto Rendimiento,0.5391717915644235,-0.1881477490534346
DLTR,3.987710674157304,0.1316212756705215,0.0006809043760885,0.3086571611976267,0.2439564685594033,-0.4463863559608241,-0.0242059073201231,-0.0433456446201403,0.3939254229597306,0.4983999952627542,0.3843932514581243,0.7288718785568595,0.0723539194806862,0.1679804205065837,0.4098541454061234,-0.1311520083868816,19.7451703004594,0.5128283445326818,1.0507213451648822,0.0091595121401753,-0.0367532379467009,0,Conservador,0.2386919644261176,0.5800509125578835
DOV,2.2600678253497244,0.0951939262626617,0.0005074173597288,0.27069793897801,0.2058028802711471,-0.4548865910607071,-0.025277855090791,-0.0391407040760379,0.2876607592420226,0.3783677592319004,0.2811012176760343,1.1459515359829195,0.0004622113186693,0.5398481206967413,0.7347435747910568,-0.5131771982411084,10.093532515245276,0.5253512522907758,0.9655657436323573,0.0074585039919334,0.0453309773005301,1,Alto Rendimiento,0.37090131332585446,0.35618582662816317
DOW,0.1012048192771086,0.0203656246394214,0.0003723577756653,0.3818779332406931,0.2881416116035916,-0.631552503768213,-0.0328254780976972,-0.0537053084022035,0.1147857879497698,0.1521271406226707,0.1485769732647608,1.1544748526117168,-0.0514299399643874,0.416413431795908,0.6453010396674626,-0.4103860664466903,13.23039216064658,0.5033222591362126,1.0169694799896705,0.0118528344219611,0.0197099293417628,2,Moderado,-0.933877351751765,-1.4762713760160715
DPZ,24.764375,0.2839259306744517,0.0011611361725274,0.2932895094967799,0.2039238238560213,-0.4863820814062694,-0.0253462533210703,-0.0399878289646891,0.8271905663900649,1.189690889908949,0.6015976465064202,0.6904059954624633,0.1961562186538771,0.1668762877331688,0.4085049421159661,1.1397327745876025,18.7110580044634,0.5377099236641222,1.0263514761225463,0.0075975126210526,0.2244697914810194,0,Conservador,-0.7289995323819068,2.6793315853258144
DRI,2.9137684611719874,0.1107035490003394,0.0006348510788064,0.3318765173759579,0.2603081253865505,-0.7322254448538058,-0.0249132815048496,-0.0461911455248831,0.3313957634870114,0.4225087929771496,0.2184879984485621,1.0595973286956593,0.0384085797750854,0.3070701855829585,0.5541391391906536,0.70187107078747,37.189066427064354,0.5201588271227856,1.010836441937064,0.0124728782121551,-0.0188115855479246,2,Moderado,-0.7443752912637804,-0.25374215754521623
DTE,1.8743482794577688,0.0846335423769157,0.0004093615006611,0.2085068346192855,0.1685855950464409,-0.4308482842710329,-0.0186545865971703,-0.0301766811505514,0.2549513461449907,0.3153240830094284,0.2394325379318992,0.6632547126080953,0.0083574363099014,0.3048099141049007,0.5520959283538511,-0.6101734300665329,18.526969609005253,0.5339034819792303,0.943512418802934,0.0071000683528427,-0.0088988764044943,1,Alto Rendimiento,1.7434109898558316,0.4389186751279873
DUK,0.8209795458810285,0.0471851302966086,0.0002565197566336,0.1923697346539404,0.1472949385948206,-0.3737186371180318,-0.0177547167690242,-0.0282229543553793,0.0761189315877215,0.0994126397781487,0.1729723172763664,0.5383624272826305,-0.0219626750121664,0.2358637050344549,0.4856580124269082,-0.0227003441219219,14.412853201932734,0.5261068702290076,0.940790412430991,0.0061644134329152,0.0696649029982363,1,Alto Rendimiento,2.4113929512241348,-0.07162003502206653
DVA,2.0129421915444348,0.0885708402263381,0.000511500328496,0.2939063522468754,0.2442664136888916,-0.5109881895649574,-0.0254553391053391,-0.0437598908540163,0.2684463339354316,0.3230001275635764,0.252252567502098,0.7554731722700831,0.0278672299842432,0.1990348556186817,0.4461332263110222,-1.157610641430158,23.0812763934679,0.5253512522907758,0.97569457556824,0.0088192761344443,0.0395951175945221,1,Alto Rendimiento,0.3780919038123593,-0.17496117321232155
DVN,-0.4127560280010371,-0.0401322885165518,0.0002867161364616,0.473007352519916,0.3429005875486692,-0.941890440386681,-0.0438229912461492,-0.0668013873536055,0.0470446522020747,0.0648948039062932,0.0767100538345641,1.438390909472424,-0.0749082501794544,0.278565331832134,0.5277928872504195,-0.2382652050262149,12.393528746903485,0.4966401954795357,1.0317495995153096,0.0144704477186209,-0.0722916240016383,2,Moderado,-2.955601537885276,-3.1491562721751465
DVY,0.2660114483205529,0.0375377222904125,0.0002308254286377,0.2059462912886247,0.1685956541216667,-0.4159366262814538,-0.0188332289894789,-0.030974422898866,0.0396608648090532,0.0484473224370873,0.1398482469234705,0.8775036518405048,-0.0551864670418699,0.7164915258981798,0.8464582245439994,-0.3929959259316004,14.682796954741868,0.5186104218362283,0.969003358692806,0.007788370478894,0.0260854341736695,1,Alto Rendimiento,1.9638647863121814,-0.2761262000959863
DXCM,35.177842565597665,0.3180042467575223,0.0015335004462544,0.4703142654368656,0.3303349849270539,-0.5861244019138756,-0.0384436372611362,-0.0623071930446733,0.7153559591555605,1.018487680105777,0.6593175632925026,1.1523906960464916,0.2586001954525093,0.1808556883928374,0.4252713115092969,0.586407528664126,17.33013393078685,0.5103848503359805,1.068266982273877,0.0117903609110528,-0.0230672335065343,-1,Outliers,-3.211172024497784,1.534840552267097
EA,7.481711097334161,0.1788094642566751,0.0008591045731078,0.3239722555610171,0.2135931497466482,-0.5654761904761905,-0.0293225499952901,-0.0438878934435935,0.5139154651834417,0.7794929407645087,0.3828531706009724,0.8642603245971726,0.108115123323507,0.2143791298478561,0.463010939231306,0.9351180689122895,10.753148214392306,0.516188149053146,1.0461764361075303,0.0080448474597224,0.0453885535264002,0,Conservador,-0.8235105348520392,0.9485373961238861
ECL,2.9464783127735776,0.1114150923502377,0.0005327869512418,0.2393370866736019,0.1838803534583905,-0.4426528620528705,-0.0213154088245883,-0.0349152239883326,0.3520654190457652,0.4582453216351993,0.3033128738629911,1.00525598211985,0.0163590797656229,0.5314254169437961,0.728989311954432,0.4008976643485308,21.336607572636336,0.5293219303604154,0.9823806325356212,0.0079419174918105,0.0630828598992387,1,Alto Rendimiento,0.7858456412354198,0.8212348005921728
ED,0.8322255790533737,0.0476960974477478,0.0002597183827819,0.1940426106089858,0.1500719663218459,-0.3102174371965379,-0.0180376272916268,-0.0283564845700982,0.0796167007471248,0.1029441596568031,0.2109779290697361,0.4421737044360867,-0.0144190052799572,0.1564229947702291,0.3955034699850674,0.0938298062100753,23.939321868653064,0.5317654245571167,0.9247895314746052,0.0061437769997909,-0.000878638110928,1,Alto Rendimiento,2.56122139133008,0.032271890611614416
EEM,-0.1345243219974171,-0.0110553676585968,4.944850152264893e-05,0.2166718923258272,0.1589075021338745,-0.4373630750846445,-0.0208218280940243,-0.0315447131905792,-0.1732526411863429,-0.2362316260227102,0.0284912538199433,0.9719239962968388,-0.1031906939249387,0.6061337227960425,0.7785459028188656,-0.4513998807470082,6.177050702916603,0.515271838729383,0.9357876219185834,0.0058052398340225,0.0052499999999999,1,Alto Rendimiento,2.098996277568031,-1.2130815969838475
EFA,0.3081597222222221,0.0208845840279083,0.0001504852342989,0.1851213557820552,0.1497002109163245,-0.3820598006644518,-0.0185283369806885,-0.028506158548225,-0.0652421807610936,-0.0806793850372225,0.0992574434090596,0.9189117545881648,-0.0741485557696414,0.7422386402066098,0.8615327272986266,-0.7788429147897702,9.713714162249916,0.5265729993891265,0.9178874972816602,0.005781227818136,0.0404584368958849,1,Alto Rendimiento,2.38544161789596,-0.488380546502428
EFX,5.87489574645538,0.15991122568122,0.0007336076273579,0.2693821189722636,0.2096800793681921,-0.4942265611849857,-0.0250819047828917,-0.0398297128306498,0.5006610038139913,0.6432138069604947,0.3740574396708684,0.992640178469448,0.0678180649727096,0.409029998255546,0.639554531103913,-0.2947784045311173,10.615403776095858,0.5387904703726328,0.9657688947517482,0.0078303178474792,0.0792563173744163,0,Conservador,-0.0261784720826102,1.1206416310722411
EIX,0.8359013867488443,0.0478576808002784,0.0003050435687334,0.2445302348000939,0.1955241858459109,-0.4618828654404647,-0.0216372107549337,-0.0361130410850319,0.1098881671740973,0.1374304626539169,0.1664295973558742,0.6743580399300035,-0.0186806923084544,0.2290999211595927,0.4786438353928657,-0.5252098713709794,15.238197048196405,0.5158827122785583,0.9805664123942636,0.0077632929065924,0.034737299174989,1,Alto Rendimiento,1.4440018214170267,-0.4279257331059193
EL,2.671855385387899,0.1052639474860155,0.0005688181182257,0.2935152861040956,0.2250691299992451,-0.7189533695476793,-0.0271427902477301,-0.042777782260437,0.3180146663972584,0.4147266477335335,0.1993761652206621,1.0404691672322677,0.0230603465814173,0.3785349398422356,0.6152519320101608,-0.0821281959805214,14.116801696390109,0.5174098961514967,1.015416450656526,0.0087631530310586,-0.2613636363636363,2,Moderado,-0.4728909494914593,-0.25949583796099707
EMN,1.1695652173913045,0.061408899076629,0.0004215868803327,0.3048189608195023,0.2201092726682799,-0.6536448935402381,-0.0290725049636233,-0.0441618849015032,0.1845026099841616,0.2555089713490423,0.1625345732733365,1.2307971788286929,-0.0268982399256727,0.4911317582591608,0.7008079325030224,-0.2116948845823651,5.273608797920593,0.5137446548564447,1.0023418500422938,0.0075655629660149,0.0473414179104476,2,Moderado,-0.4017509211423303,-0.7118664413697608
EMR,0.6994936266806355,0.0416511494903824,0.0003037191393374,0.2664197759257207,0.2035303145089198,-0.5150280183392766,-0.0246349929073974,-0.0388290921516461,0.0996068066674913,0.1303846219520611,0.1486078822659517,1.1252099340473278,-0.0494686823478993,0.5373325976962063,0.7330297386165219,-0.4086807442375864,13.486447390361416,0.5177153329260843,0.973083697696597,0.0079566923114815,0.0723887174966944,1,Alto Rendimiento,0.6831257863959033,-0.5563514563083133
ENPH,17.002724795640326,0.2793277445032567,0.0022848878268375,0.8147617624380804,0.5369382281870819,-0.9597469810235768,-0.0721443308821508,-0.1062962045267678,0.6453318707418129,0.9792406365595276,0.599941175901358,1.6736358994407137,0.4116740476108496,0.1210332088160837,0.3478982736606834,0.5499424085114443,7.971316497776888,0.4972936400541272,1.0959461230715706,0.0184947151319009,-0.2206428782070186,-1,Outliers,-8.766911021238451,-1.4580127107290732
EOG,1.6841988459831336,0.0789363301917804,0.0006050254706848,0.3889503512610672,0.2768512942342457,-0.7751416698148847,-0.0361068510982105,-0.0535221923130481,0.2634434402241037,0.3701135618527814,0.1966949069439143,1.203246534212271,0.0211892812906912,0.2882902089309317,0.5369266327264198,-0.3842284384276409,12.5617445903625,0.503665241295052,1.0505093266279384,0.0108235210048075,0.0544899738448125,2,Moderado,-1.7755482561626301,-1.1175884387813144
EPAM,20.238571428571426,0.2934190414007109,0.0014187158588897,0.4383351216432149,0.3625511021333621,-0.7563729111207126,-0.0369390224516498,-0.0608203788755846,0.701555456672978,0.8482015214701872,0.472672131938836,1.3445115812441848,0.2131274127635981,0.2677921200512753,0.5174863476955458,-1.208251870741264,36.71715150644471,0.5364304812834224,1.0088629707278367,0.0150505437789527,0.3122958778356428,2,Moderado,-3.21803981021676,0.9890940183534186
EQIX,8.955377008652656,0.1933660270210688,0.0008555949698818,0.2787909101275127,0.1901091567136165,-0.4275341798534259,-0.0267377660252325,-0.0384446261620331,0.5940291680761193,0.871130750738682,0.5043103980227951,0.9194898278979378,0.103432705860738,0.3275769150149968,0.5723433541284435,0.3308435528861798,5.873786767436567,0.5340458015267175,0.9998690510537728,0.0071891534329087,0.0281224468954248,0,Conservador,-0.19593605133432357,1.7602024276395252
EQR,0.1732207941684249,0.0123682902441051,0.0001646611345451,0.2414509358776142,0.1798247064131151,-0.4795723128868879,-0.0225810476894383,-0.0350987907148882,-0.0352261798601324,-0.0472982509704896,0.0865241899716691,0.8109023351604997,-0.0632803870619905,0.3397725628868454,0.5829001311432734,-0.0411477018636231,12.121729956794429,0.5177153329260843,0.948687774016518,0.0076145276015554,-0.0801624304406677,1,Alto Rendimiento,1.547722502060033,-0.9836224097826295
ES,0.9372253609541744,0.0521817881072623,0.0002943638584526,0.2158471772383888,0.1630638161658128,-0.4676273594479399,-0.0196881919604836,-0.0314161309905373,0.1120222772399585,0.1482836161854198,0.1586299236589461,0.6184912549041052,-0.0173340329259294,0.2472630141943085,0.4972554818142365,0.1260997433852831,15.714671861994614,0.5245801526717557,0.950953158392515,0.0070149879934937,-0.1313159746657283,1,Alto Rendimiento,1.7921311120689474,-0.24513705681888465
ESS,1.156937799043062,0.0609322670526522,0.0003530539064144,0.2434312248080011,0.1839877722046603,-0.4540369040661268,-0.0230834896689558,-0.0348548835341289,0.1600845760324089,0.2118052952621805,0.1959523193371991,0.8124001172987667,-0.0159065810380872,0.335502975795056,0.5792261870763925,-0.4218748984997159,13.247717815072832,0.5265729993891265,0.9553564735414848,0.0075139688153378,0.0479732871211799,1,Alto Rendimiento,1.2226491584169734,-0.14829035864433152
ETN,3.744286840031521,0.1272315848282068,0.0006318170211452,0.2811047937964636,0.2027532895646428,-0.4503330161750713,-0.0270187389492296,-0.0404339045991209,0.3885308672739246,0.5386738215844156,0.3535558877759481,1.2167822683928264,0.0269689238334624,0.5642425031484137,0.7511607705068295,0.3771527960692886,13.412059409792615,0.5196946564885496,1.01665250941192,0.0080746998990834,0.2003189951652295,0,Conservador,-0.12200292047207804,0.8158500607988378
ETR,0.4165733482642777,0.0271581742128792,0.0002030423625969,0.2202143958171412,0.170482024236993,-0.4199436118118415,-0.0203831628089656,-0.0324371161390131,0.0052979069334047,0.0068433923145664,0.1218417757414553,0.6483184174453285,-0.0426260666321032,0.2610924395791902,0.5109720536185812,-0.361202785942124,16.443840271443495,0.5128283445326818,0.9759600100410036,0.0068573317513525,0.0311799470144691,1,Alto Rendimiento,2.004743107105404,-0.6091064807871399
ETSY,1.7016666666666669,0.1209836351416566,0.0011778925076739,0.6060131172749388,0.4122706458900147,-0.7956956653531373,-0.0538543905695971,-0.0836602441018458,0.407299619261947,0.5987060063443786,0.3730432687503616,1.4387656579726238,0.1596719107335313,0.1891740027213258,0.4349413784883267,0.4519902110303319,7.748470163990431,0.4954379562043796,1.0994617042882553,0.0151260889483856,-0.050936768149883,-1,Outliers,-5.118175817079908,-1.627743486204132
EW,4.6523350630096365,0.1425661484463702,0.0007385999880502,0.3227822972941472,0.2588485062212606,-0.5277777777777778,-0.027551969307084,-0.0472406725467537,0.421730677703817,0.5258952387861019,0.3526620574521896,0.9727207030632384,0.0704216645721571,0.2735683760571079,0.5230376430593766,-0.7169087618025324,17.025095978217866,0.5204642638973732,1.0059036134442043,0.0084117034965952,-0.166575582030823,0,Conservador,-0.48745033624077955,0.44722832104595156
EWG,0.2448637316561843,0.0169961219335188,0.0001753080188617,0.2330088925221758,0.1856892739454899,-0.4942496493688639,-0.022537372147915,-0.0361158676046254,-0.0249877984647862,-0.0313554957867752,0.0893832111152042,1.0733744473700986,-0.0783268908960991,0.639243768817608,0.7995272158079474,-0.5754529824153344,8.162290550594877,0.5232131948686621,0.9147101663214552,0.0071955388334299,0.0443193809356314,1,Alto Rendimiento,1.329973077098363,-0.867570062289671
EWJ,0.4916279069767442,0.0312370313912093,0.0001850460624661,0.1778027043926271,0.1334200579841029,-0.3464651915812197,-0.017069471758666,-0.0263683820827405,-0.0189445501970513,-0.0252465207213367,0.134592475303629,0.7446918432390047,-0.0538715428672827,0.5282748930942778,0.7268252149549284,-0.458221216559619,5.430839814103907,0.5169465648854962,0.9382915112289802,0.0046122372986761,0.0330165888226767,1,Alto Rendimiento,2.6690375964972692,-0.21839892417940895
EWU,-0.0420289855072464,-0.0032974558530074,6.65272924292363e-05,0.1995017624765659,0.1653717921398897,-0.5535876475930972,-0.0192634560906515,-0.0311173546988248,-0.166590620028915,-0.2009721360443292,0.0302840530583699,0.9201131291545248,-0.0949357839118037,0.6406107004198668,0.8003815967523659,-0.9078216516891048,12.412031881320337,0.52,0.9060566203793862,0.0063761921213489,0.0260788574976713,1,Alto Rendimiento,2.04852170643126,-1.3418656428890423
EWZ,-0.5278227984873042,-0.0561054026146604,1.1707147301777995e-05,0.3464046100571831,0.2590344436593808,-0.7827776385058912,-0.0337809157007726,-0.0497763131591132,-0.1358232469024738,-0.18163529998281,0.0037688878359877,1.1739348352943184,-0.1263469837063686,0.3459629917045969,0.5881861879580282,-0.6094393979593147,9.725179837965396,0.5064141722663409,0.9652562143836732,0.0095948999754369,0.0648796832165703,2,Moderado,-0.5244152068110618,-2.814125654082913
EXC,0.2018747907599598,0.0142453315669139,0.0001655771860153,0.2346992604871969,0.1791355825676719,-0.4382926074853077,-0.0218320563910368,-0.0344219113622081,-0.0352559658984342,-0.0461915438882639,0.0951999877781976,0.7167661289385108,-0.0564719195210866,0.2808747741279074,0.5299762014731486,0.0527574152208516,18.27164056677607,0.5151145038167939,0.942741401267592,0.007293108405759,-0.125456760048721,1,Alto Rendimiento,1.7724164700329335,-0.8785652804861239
EXPD,1.3093681917211328,0.0665003782765485,0.000373000269615,0.2430739742762001,0.1792971892264765,-0.3793352601156069,-0.0236213646980402,-0.0357721354953174,0.1809986777646655,0.2453806896404917,0.2477915391106752,0.904964181217659,-0.0172436658563386,0.4174104854756666,0.6460731270341359,-0.1136905218053854,5.857732350732768,0.517557251908397,0.979566355028912,0.00563241867659,0.0452789875914207,1,Alto Rendimiento,1.1880271488953076,0.12548229791132134
EXPE,5.130452342487883,0.1496783358511015,0.0009073549802141,0.4206044480073383,0.3208476606024898,-0.7137931034482758,-0.0330082363750852,-0.0569879345443067,0.4247540791838073,0.5568170722469784,0.3203357582321327,1.2344768304937266,0.0975437450096791,0.2595134833827333,0.5094246591820357,-0.0002109324905357,20.09235568810625,0.5154198473282443,1.042063458555804,0.0127894204581633,0.3457753346927918,2,Moderado,-2.1097098636716973,-0.19315341377331582
EXR,8.18270332187858,0.1860343742524872,0.0008072970975853,0.255266055622846,0.191886319578881,-0.5453623252326556,-0.0238268825255926,-0.0371684078917819,0.60109389874463,0.7996342257657618,0.3730343281500268,0.7498478243590666,0.1027879979194666,0.2599376128023497,0.509840772008624,-0.3568998106665689,7.820368439117045,0.5274893097128894,1.0188463193196302,0.0069918902999393,0.0658821965164209,0,Conservador,0.06555560141878924,1.4398465266845588
F,-0.2774155305275638,-0.0246916008689374,0.0001275024495332,0.3383377520010854,0.2446971327101764,-0.7865886109632784,-0.0317203843903152,-0.0496476265817048,-0.0528152197380806,-0.0730265308780319,0.0408480581012053,1.2062113299879793,-0.099346786656997,0.3828731208276483,0.618767420625592,0.259871947512271,8.719965996231446,0.4874770922419059,1.0240563768731266,0.0093078431550411,-0.2001312335958005,2,Moderado,-0.6358943947820771,-2.3287086539789277
FANG,7.861714285714287,0.2151832750152593,0.0012724654876181,0.4947378291084366,0.3697497896356291,-0.8887935963407662,-0.0437550606873157,-0.0664981660256252,0.5470802654560307,0.732012053736414,0.3607826431243113,1.3047885499928031,0.1766074772561151,0.202644492485769,0.4501605185772838,-0.5900609291530367,22.20595047824648,0.5308510638297872,0.9920472042717148,0.0149365507842396,0.1752936718453961,2,Moderado,-3.938025601637525,-0.3951815435376038
FAST,3.33467202141901,0.1194677707644042,0.0005897325315758,0.2676427529603539,0.1902067130890687,-0.349926793557833,-0.0250706742155355,-0.0383816558121791,0.36844860122827,0.5184496191306779,0.4246962527394015,0.994504350625428,0.0314356193623568,0.4159215166815488,0.6449197753841549,0.3376556705406613,7.936737218657448,0.5097739767868051,1.0031475883303562,0.0063590357721194,0.108524477918521,0,Conservador,0.5149526344385132,0.9508130040038892
FCX,-0.2822458270106222,-0.0251948232365486,0.0004093443125786,0.5084880621900608,0.349301045223055,-0.9386080105055812,-0.0475970643939393,-0.072396273956864,0.1045349354729629,0.1521746570665617,0.1099018606438759,1.6474927120358314,-0.0581304001395837,0.3162237404931803,0.5623377459260407,0.4081907184326819,7.446899612847744,0.4883934025656689,1.0667528874354943,0.0141374766282043,0.0444062806673208,2,Moderado,-3.7795546958252304,-3.0251996383870443
FDS,4.0,0.1318355764647545,0.0006156930757564,0.2497930944247145,0.1962089932146221,-0.3372967018726107,-0.0234154296674377,-0.0376475426872362,0.4209670220580518,0.5359318824678692,0.4599945811187808,0.94758288864059,0.0411471367857192,0.4334934635715964,0.6584022050172649,-0.076974049662357,10.860658622566334,0.5507025045815516,0.9129132294164316,0.0071793124602728,0.2122020633226609,0,Conservador,0.7055146525606336,1.1855162730081419
FDX,1.7192303557992044,0.0800133586950013,0.0004835368407992,0.298063088512157,0.2331071417456091,-0.6701297754447361,-0.0269208056779873,-0.0435187819385104,0.2410606567894077,0.3082328724180899,0.1818323679179193,1.1101756036357135,-0.0031390796247527,0.417903447934108,0.6464545211645658,-0.5811041517031934,13.371310019122618,0.5164935858277336,1.0060893724797912,0.0085715918042657,0.0218945667541909,2,Moderado,-0.27043283961501496,-0.49988446955302496
FE,-0.0158389261744967,-0.0012277516522201,0.0001158712882717,0.2448078113127398,0.201190407983998,-0.4918691409986608,-0.0220505485489394,-0.0354845833889724,-0.0849663874857063,-0.1033868143315278,0.0593644980150392,0.6550751750491909,-0.065049584174804,0.2156953243653356,0.4644301070832247,-1.17044836254215,26.916631689225465,0.515271838729383,0.9404665964973176,0.0078166546071063,-0.060481804202973,1,Alto Rendimiento,1.7842005272924941,-1.2971921408824822
FFIV,0.3267605633802815,0.021994280298569,0.0003087449908507,0.3329602304590118,0.261550052823596,-0.5459332062982649,-0.0318106504241012,-0.0500954263344991,0.0835046805922032,0.1063036974920381,0.1425151223570725,1.077718031547364,-0.044994175246793,0.3155982319863559,0.5617813026315097,-0.6234038385504466,9.581863533955795,0.5198533903481979,0.9606755004067924,0.0085377269390632,0.2248836572679988,2,Moderado,-0.2871889465985559,-1.2572168970102084
FIS,1.190736688548505,0.0622023171995309,0.0003925258214125,0.2743201643298907,0.2332311763308059,-0.7004573170731707,-0.0236769254967867,-0.0402341853814169,0.1783190350423032,0.209733997682072,0.1412170371911744,1.046860802544658,-0.021797055674758,0.4387038071918763,0.6623471953529179,-1.6662825850778524,31.0158661174516,0.5290164935858277,0.9382209453014474,0.009091768809936,0.0356896551724137,1,Alto Rendimiento,0.26591842189125675,-0.7301436248060911
FITB,1.3398914518317504,0.067599450840329,0.0005002491756696,0.3473626404828029,0.2630202930126555,-0.6602620087336244,-0.0314868301143545,-0.0506950317067465,0.2189722883354137,0.2891898240912199,0.1909284353805818,1.3746435582491252,-0.016791905480801,0.4717620237385768,0.6868493457364409,-0.1411804284779571,11.870638803285802,0.5116065974343311,1.0004899701348793,0.0114781123596291,0.288863976083707,2,Moderado,-1.0987542297018316,-0.7730181604918323
FMC,0.8264774044032444,0.0474428149296866,0.0003682293443941,0.3041980793647978,0.2232450768609468,-0.6414796759624347,-0.0282771361460656,-0.0434486313072589,0.1406773996623485,0.1916897581305927,0.1446558609173372,1.1102859475647755,-0.0322040222526211,0.4012968410595638,0.6334799452702223,-0.1291558481338253,9.96012246418603,0.5021380574221136,1.028903776426316,0.0085682680124107,-0.4056932792911679,2,Moderado,-0.13642139663369607,-0.9013673794094628
FOX,-0.2946428571428572,-0.0701155268119202,-6.691840866714652e-05,0.334338237354991,0.2334995783394584,-0.5170648464163823,-0.0331325562182637,-0.0491751004887098,-0.1999874124870951,-0.286353574852781,-0.0326137796854615,0.8632588773947372,-0.1377604128983464,0.3025245435117603,0.5500223118308568,0.0607882099393403,4.024531189010286,0.4880066170388751,1.0347745708517753,0.0089508351346444,-0.1418373680943513,2,Moderado,0.432384485293877,-2.578152415786658
FOXA,-0.2535849056603773,-0.0590937919057698,-5.929738791995924e-06,0.3448786719210301,0.2416267374014755,-0.5155875299760192,-0.033543773858367,-0.050425912257625,-0.1493113328485968,-0.213115049805198,-0.0028982356800841,0.8383785191925659,-0.1203479156811319,0.2681626043987841,0.5178441893067683,0.0572194695930639,3.79037932412061,0.4921422663358147,1.0126645497987865,0.0091378992788266,-0.1354895104895104,2,Moderado,0.25364254016178894,-2.425746925368069
