ticker,return_total,return_annualized,return_mean_daily,volatility_annual,downside_dev_annual,max_drawdown,var_95,cvar_95,sharpe_ratio,sortino_ratio,calmar_ratio,beta,alpha_annual,r_squared,correlation_spy,skewness,kurtosis,positive_return_ratio,gain_loss_ratio,vol_of_vol,momentum_6m
DOW,0.10120481927710867,0.020365624639421487,0.0003723577756653276,0.38187793324069313,0.2881416116035916,-0.631552503768213,-0.03282547809769727,-0.05370530840220351,0.11478578794976982,0.15212714062267077,0.14857697326476085,1.1544748526117168,-0.05142993996438748,0.41641343179590806,0.6453010396674626,-0.41038606644669035,13.23039216064658,0.5033222591362126,1.0169694799896705,0.011852834421961165,0.019709929341762855
DPZ,24.764375,0.2839259306744517,0.0011611361725274037,0.29328950949677995,0.20392382385602137,-0.4863820814062694,-0.025346253321070322,-0.039987828964689144,0.8271905663900649,1.1896908899089487,0.6015976465064202,0.6904059954624633,0.19615621865387717,0.16687628773316887,0.40850494211596616,1.1397327745876025,18.7110580044634,0.5377099236641222,1.0263514761225465,0.007597512621052616,0.22446979148101942
DRI,2.9137684611719874,0.11070354900033941,0.0006348510788064128,0.33187651737595797,0.26030812538655057,-0.7322254448538058,-0.024913281504849644,-0.046191145524883195,0.33139576348701144,0.42250879297714966,0.2184879984485621,1.0595973286956593,0.03840857977508545,0.30707018558295857,0.5541391391906536,0.70187107078747,37.189066427064354,0.5201588271227856,1.010836441937064,0.012472878212155158,-0.018811585547924614
DTE,1.8743482794577688,0.08463354237691578,0.00040936150066118185,0.20850683461928557,0.16858559504644094,-0.43084828427103294,-0.018654586597170324,-0.030176681150551433,0.25495134614499076,0.3153240830094284,0.23943253793189928,0.6632547126080953,0.008357436309901475,0.3048099141049007,0.5520959283538511,-0.6101734300665329,18.526969609005253,0.5339034819792303,0.9435124188029339,0.0071000683528427335,-0.008898876404494382
DUK,0.8209795458810285,0.047185130296608646,0.00025651975663361685,0.19236973465394047,0.1472949385948206,-0.3737186371180318,-0.017754716769024258,-0.02822295435537931,0.07611893158772155,0.09941263977814876,0.17297231727636642,0.5383624272826305,-0.021962675012166463,0.23586370503445492,0.4856580124269082,-0.02270034412192198,14.412853201932734,0.5261068702290076,0.940790412430991,0.006164413432915258,0.06966490299823636
DVA,2.0129421915444348,0.0885708402263381,0.0005115003284960687,0.2939063522468754,0.2442664136888916,-0.5109881895649574,-0.02545533910533912,-0.04375989085401636,0.2684463339354316,0.3230001275635764,0.25225256750209807,0.7554731722700831,0.027867229984243264,0.19903485561868176,0.4461332263110222,-1.157610641430158,23.0812763934679,0.5253512522907758,0.97569457556824,0.008819276134444349,0.03959511759452217
DVN,-0.41275602800103717,-0.04013228851655182,0.00028671613646160163,0.473007352519916,0.3429005875486692,-0.941890440386681,-0.043822991246149225,-0.0668013873536055,0.04704465220207474,0.0648948039062932,0.07671005383456413,1.438390909472424,-0.07490825017945443,0.27856533183213406,0.5277928872504195,-0.23826520502621495,12.393528746903483,0.49664019547953575,1.0317495995153096,0.014470447718620933,-0.07229162400163835
DVY,0.2660114483205529,0.03753772229041252,0.00023082542863779384,0.2059462912886247,0.16859565412166677,-0.41593662628145384,-0.01883322898947898,-0.030974422898866042,0.03966086480905324,0.04844732243708734,0.13984824692347056,0.8775036518405048,-0.0551864670418699,0.7164915258981798,0.8464582245439994,-0.3929959259316004,14.682796954741868,0.5186104218362283,0.9690033586928061,0.007788370478894001,0.026085434173669597
DXCM,35.177842565597665,0.31800424675752237,0.0015335004462544916,0.47031426543686566,0.3303349849270539,-0.5861244019138756,-0.03844363726113622,-0.06230719304467331,0.7153559591555605,1.018487680105777,0.6593175632925026,1.1523906960464916,0.25860019545250934,0.18085568839283747,0.4252713115092969,0.586407528664126,17.33013393078685,0.5103848503359805,1.068266982273877,0.011790360911052868,-0.02306723350653439
EA,7.481711097334161,0.1788094642566751,0.0008591045731078132,0.3239722555610171,0.21359314974664828,-0.5654761904761905,-0.029322549995290194,-0.04388789344359354,0.5139154651834417,0.7794929407645087,0.38285317060097246,0.8642603245971726,0.108115123323507,0.21437912984785618,0.46301093923130604,0.9351180689122897,10.753148214392306,0.516188149053146,1.0461764361075305,0.008044847459722436,0.045388553526400255
ECL,2.9464783127735776,0.11141509235023772,0.0005327869512418028,0.23933708667360198,0.18388035345839054,-0.4426528620528705,-0.02131540882458834,-0.03491522398833265,0.3520654190457652,0.4582453216351993,0.3033128738629911,1.0052559821198501,0.01635907976562298,0.5314254169437961,0.728989311954432,0.4008976643485308,21.336607572636336,0.5293219303604154,0.9823806325356212,0.007941917491810583,0.06308285989923879
ED,0.8322255790533737,0.04769609744774783,0.00025971838278193054,0.19404261060898587,0.1500719663218459,-0.31021743719653794,-0.018037627291626872,-0.02835648457009821,0.07961670074712482,0.10294415965680317,0.21097792906973611,0.4421737044360867,-0.014419005279957264,0.15642299477022917,0.39550346998506747,0.09382980621007533,23.939321868653064,0.5317654245571167,0.9247895314746052,0.006143776999790993,-0.0008786381109280317
EEM,-0.13452432199741715,-0.011055367658596826,4.944850152264893e-05,0.2166718923258272,0.15890750213387456,-0.4373630750846445,-0.02082182809402431,-0.0315447131905792,-0.17325264118634295,-0.2362316260227102,0.02849125381994331,0.9719239962968387,-0.10319069392493875,0.6061337227960425,0.7785459028188656,-0.45139988074700826,6.177050702916603,0.515271838729383,0.9357876219185834,0.005805239834022505,0.005249999999999977
EFA,0.3081597222222221,0.02088458402790838,0.00015048523429892237,0.1851213557820552,0.14970021091632452,-0.38205980066445183,-0.01852833698068857,-0.02850615854822503,-0.06524218076109362,-0.08067938503722252,0.09925744340905963,0.9189117545881647,-0.07414855576964141,0.7422386402066098,0.8615327272986266,-0.7788429147897702,9.713714162249916,0.5265729993891265,0.9178874972816602,0.005781227818136042,0.04045843689588491
EFX,5.87489574645538,0.15991122568122007,0.000733607627357911,0.26938211897226366,0.20968007936819216,-0.4942265611849857,-0.025081904782891767,-0.039829712830649865,0.5006610038139913,0.6432138069604947,0.37405743967086846,0.992640178469448,0.06781806497270969,0.40902999825554603,0.639554531103913,-0.2947784045311173,10.615403776095858,0.5387904703726328,0.9657688947517482,0.007830317847479284,0.0792563173744163
EIX,0.8359013867488443,0.04785768080027841,0.0003050435687334682,0.24453023480009392,0.19552418584591094,-0.4618828654404647,-0.021637210754933734,-0.036113041085031945,0.1098881671740973,0.13743046265391698,0.16642959735587426,0.6743580399300035,-0.018680692308454455,0.22909992115959277,0.47864383539286576,-0.5252098713709794,15.238197048196405,0.5158827122785583,0.9805664123942637,0.007763292906592474,0.03473729917498902
EL,2.671855385387899,0.10526394748601553,0.0005688181182257533,0.29351528610409566,0.22506912999924517,-0.7189533695476793,-0.027142790247730107,-0.04277778226043706,0.3180146663972584,0.41472664773353357,0.1993761652206621,1.0404691672322677,0.023060346581417326,0.3785349398422356,0.6152519320101608,-0.08212819598052147,14.116801696390109,0.5174098961514967,1.015416450656526,0.008763153031058617,-0.26136363636363635
EMN,1.1695652173913045,0.06140889907662905,0.00042158688033277017,0.3048189608195023,0.22010927266827993,-0.6536448935402381,-0.029072504963623354,-0.044161884901503266,0.18450260998416163,0.2555089713490423,0.1625345732733365,1.2307971788286929,-0.026898239925672737,0.49113175825916083,0.7008079325030224,-0.21169488458236518,5.273608797920593,0.5137446548564447,1.0023418500422938,0.007565562966014938,0.04734141791044766
EMR,0.6994936266806355,0.0416511494903824,0.00030371913933741914,0.2664197759257207,0.20353031450891987,-0.5150280183392766,-0.024634992907397478,-0.038829092151646157,0.09960680666749135,0.13038462195206116,0.1486078822659517,1.1252099340473278,-0.049468682347899307,0.5373325976962063,0.7330297386165219,-0.40868074423758644,13.486447390361416,0.5177153329260843,0.973083697696597,0.007956692311481595,0.0723887174966944
ENPH,17.002724795640326,0.2793277445032567,0.0022848878268375518,0.8147617624380804,0.5369382281870819,-0.9597469810235768,-0.0721443308821508,-0.10629620452676787,0.6453318707418129,0.9792406365595275,0.599941175901358,1.6736358994407137,0.4116740476108496,0.12103320881608375,0.3478982736606834,0.5499424085114443,7.971316497776888,0.4972936400541272,1.0959461230715706,0.018494715131900933,-0.22064287820701867
EOG,1.6841988459831336,0.07893633019178048,0.0006050254706848774,0.38895035126106725,0.27685129423424576,-0.7751416698148847,-0.03610685109821056,-0.05352219231304819,0.2634434402241037,0.37011356185278144,0.1966949069439143,1.203246534212271,0.02118928129069128,0.2882902089309317,0.5369266327264198,-0.38422843842764093,12.5617445903625,0.503665241295052,1.0505093266279384,0.010823521004807515,0.05448997384481258
EPAM,20.238571428571426,0.29341904140071096,0.0014187158588897261,0.4383351216432149,0.3625511021333621,-0.7563729111207126,-0.03693902245164981,-0.06082037887558461,0.701555456672978,0.8482015214701872,0.47267213193883606,1.3445115812441848,0.21312741276359812,0.26779212005127534,0.5174863476955458,-1.208251870741264,36.71715150644471,0.5364304812834224,1.0088629707278367,0.015050543778952756,0.31229587783564283
EQIX,8.955377008652656,0.19336602702106886,0.0008555949698818672,0.2787909101275127,0.19010915671361656,-0.42753417985342596,-0.026737766025232534,-0.03844462616203311,0.5940291680761193,0.871130750738682,0.5043103980227951,0.9194898278979378,0.10343270586073804,0.32757691501499686,0.5723433541284435,0.3308435528861798,5.873786767436567,0.5340458015267175,0.9998690510537727,0.0071891534329087264,0.02812244689542487
EQR,0.17322079416842495,0.012368290244105129,0.00016466113454515025,0.24145093587761424,0.17982470641311518,-0.47957231288688795,-0.022581047689438322,-0.0350987907148882,-0.035226179860132434,-0.04729825097048966,0.08652418997166916,0.8109023351604997,-0.06328038706199055,0.3397725628868454,0.5829001311432734,-0.04114770186362313,12.121729956794427,0.5177153329260843,0.948687774016518,0.007614527601555452,-0.08016243044066773
ES,0.9372253609541745,0.05218178810726237,0.00029436385845262405,0.2158471772383888,0.16306381616581286,-0.4676273594479399,-0.01968819196048367,-0.031416130990537375,0.11202227723995853,0.14828361618541988,0.1586299236589461,0.6184912549041052,-0.01733403292592947,0.2472630141943085,0.4972554818142365,0.12609974338528313,15.714671861994614,0.5245801526717557,0.950953158392515,0.007014987993493755,-0.1313159746657283
ESS,1.156937799043062,0.0609322670526522,0.00035305390641444007,0.24343122480800114,0.18398777220466034,-0.4540369040661268,-0.023083489668955893,-0.034854883534128925,0.16008457603240897,0.21180529526218056,0.1959523193371991,0.8124001172987667,-0.01590658103808726,0.33550297579505606,0.5792261870763925,-0.4218748984997159,13.247717815072832,0.5265729993891265,0.9553564735414848,0.00751396881533787,0.047973287121179986
ETN,3.7442868400315206,0.12723158482820685,0.0006318170211452292,0.2811047937964636,0.20275328956464284,-0.4503330161750713,-0.027018738949229692,-0.040433904599120954,0.38853086727392466,0.5386738215844156,0.35355588777594815,1.2167822683928264,0.026968923833462444,0.5642425031484137,0.7511607705068295,0.3771527960692886,13.412059409792615,0.5196946564885496,1.0166525094119199,0.008074699899083425,0.20031899516522955
ETR,0.4165733482642777,0.02715817421287925,0.000203042362596965,0.22021439581714128,0.17048202423699302,-0.4199436118118415,-0.020383162808965634,-0.03243711613901319,0.005297906933404775,0.006843392314566491,0.12184177574145537,0.6483184174453285,-0.0426260666321032,0.26109243957919026,0.5109720536185812,-0.36120278594212407,16.443840271443495,0.5128283445326818,0.9759600100410036,0.0068573317513525,0.031179947014469134
ETSY,1.7016666666666667,0.12098363514165666,0.0011778925076739214,0.6060131172749388,0.4122706458900147,-0.7956956653531373,-0.053854390569597184,-0.08366024410184583,0.407299619261947,0.5987060063443786,0.37304326875036165,1.4387656579726238,0.15967191073353132,0.18917400272132587,0.4349413784883267,0.45199021103033193,7.748470163990431,0.4954379562043796,1.0994617042882553,0.01512608894838564,-0.050936768149883016
EW,4.6523350630096365,0.14256614844637028,0.0007385999880502208,0.32278229729414726,0.25884850622126065,-0.5277777777777778,-0.02755196930708408,-0.04724067254675379,0.421730677703817,0.5258952387861019,0.35266205745218965,0.9727207030632385,0.07042166457215716,0.2735683760571079,0.5230376430593766,-0.7169087618025324,17.025095978217866,0.5204642638973732,1.0059036134442045,0.008411703496595244,-0.166575582030823
EWG,0.24486373165618436,0.01699612193351885,0.00017530801886171758,0.23300889252217583,0.1856892739454899,-0.4942496493688639,-0.022537372147915007,-0.03611586760462542,-0.024987798464786253,-0.03135549578677529,0.08938321111520424,1.0733744473700986,-0.07832689089609916,0.639243768817608,0.7995272158079474,-0.5754529824153344,8.162290550594877,0.5232131948686621,0.9147101663214552,0.007195538833429916,0.04431938093563148
EWJ,0.4916279069767442,0.03123703139120937,0.00018504606246612064,0.17780270439262716,0.13342005798410295,-0.3464651915812197,-0.01706947175866602,-0.026368382082740543,-0.0189445501970513,-0.0252465207213367,0.134592475303629,0.7446918432390047,-0.053871542867282775,0.5282748930942778,0.7268252149549284,-0.45822121655961906,5.430839814103907,0.5169465648854962,0.9382915112289802,0.004612237298676113,0.03301658882267677
EWU,-0.04202898550724643,-0.003297455853007447,6.65272924292363e-05,0.19950176247656592,0.16537179213988976,-0.5535876475930972,-0.0192634560906515,-0.031117354698824835,-0.16659062002891506,-0.20097213604432923,0.030284053058369922,0.9201131291545248,-0.09493578391180373,0.6406107004198668,0.8003815967523659,-0.9078216516891047,12.412031881320335,0.52,0.9060566203793862,0.0063761921213489935,0.02607885749767136
EWZ,-0.5278227984873042,-0.05610540261466046,1.1707147301777995e-05,0.34640461005718315,0.25903444365938083,-0.7827776385058912,-0.033780915700772664,-0.04977631315911321,-0.1358232469024738,-0.18163529998281006,0.003768887835987731,1.1739348352943184,-0.12634698370636865,0.34596299170459693,0.5881861879580282,-0.6094393979593147,9.725179837965396,0.5064141722663409,0.9652562143836732,0.009594899975436956,0.06487968321657034
EXC,0.20187479075995984,0.014245331566913988,0.0001655771860153796,0.2346992604871969,0.17913558256767198,-0.43829260748530774,-0.02183205639103689,-0.03442191136220817,-0.035255965898434244,-0.046191543888263936,0.0951999877781976,0.7167661289385108,-0.05647191952108669,0.2808747741279074,0.5299762014731486,0.0527574152208516,18.27164056677607,0.5151145038167939,0.9427414012675921,0.007293108405759048,-0.12545676004872108
EXPD,1.3093681917211328,0.06650037827654853,0.0003730002696150578,0.24307397427620012,0.1792971892264765,-0.3793352601156069,-0.02362136469804026,-0.035772135495317464,0.18099867776466558,0.24538068964049178,0.2477915391106752,0.904964181217659,-0.017243665856338602,0.41741048547566667,0.6460731270341359,-0.11369052180538547,5.857732350732768,0.517557251908397,0.9795663550289121,0.00563241867659007,0.045278987591420794
EXPE,5.130452342487883,0.14967833585110157,0.0009073549802141688,0.4206044480073383,0.3208476606024898,-0.7137931034482758,-0.03300823637508523,-0.05698793454430679,0.42475407918380736,0.5568170722469784,0.3203357582321327,1.2344768304937266,0.09754374500967919,0.2595134833827333,0.5094246591820357,-0.00021093249053571152,20.092355688106252,0.5154198473282443,1.042063458555804,0.0127894204581633,0.34577533469279187
EXR,8.18270332187858,0.18603437425248726,0.0008072970975853179,0.255266055622846,0.19188631957888103,-0.5453623252326556,-0.02382688252559263,-0.03716840789178194,0.60109389874463,0.7996342257657618,0.3730343281500268,0.7498478243590666,0.10278799791946666,0.2599376128023497,0.509840772008624,-0.35689981066656895,7.820368439117045,0.5274893097128894,1.0188463193196302,0.006991890299939327,0.06588219651642091
F,-0.27741553052756385,-0.024691600868937402,0.00012750244953323186,0.3383377520010854,0.24469713271017648,-0.7865886109632784,-0.031720384390315215,-0.0496476265817048,-0.05281521973808068,-0.0730265308780319,0.04084805810120538,1.2062113299879793,-0.09934678665699709,0.3828731208276483,0.618767420625592,0.259871947512271,8.719965996231446,0.48747709224190594,1.0240563768731266,0.009307843155041158,-0.20013123359580054
FANG,7.861714285714287,0.21518327501525936,0.0012724654876181902,0.49473782910843667,0.3697497896356291,-0.8887935963407662,-0.04375506068731576,-0.06649816602562524,0.5470802654560307,0.732012053736414,0.36078264312431135,1.3047885499928031,0.17660747725611514,0.20264449248576907,0.4501605185772838,-0.5900609291530367,22.20595047824648,0.5308510638297872,0.9920472042717147,0.014936550784239661,0.17529367184539613
FAST,3.33467202141901,0.11946777076440429,0.0005897325315758962,0.2676427529603539,0.19020671308906878,-0.349926793557833,-0.025070674215535504,-0.03838165581217911,0.36844860122827006,0.5184496191306779,0.42469625273940154,0.9945043506254281,0.03143561936235681,0.4159215166815488,0.6449197753841549,0.3376556705406613,7.9367372186574485,0.5097739767868051,1.0031475883303562,0.006359035772119403,0.10852447791852105
FCX,-0.2822458270106222,-0.025194823236548647,0.000409344312578611,0.5084880621900608,0.34930104522305505,-0.9386080105055811,-0.04759706439393939,-0.07239627395686407,0.10453493547296294,0.15217465706656172,0.1099018606438759,1.6474927120358314,-0.05813040013958379,0.3162237404931803,0.5623377459260407,0.4081907184326819,7.446899612847744,0.48839340256566893,1.0667528874354943,0.014137476628204308,0.044406280667320885
FDS,4.0,0.13183557646475452,0.0006156930757564993,0.2497930944247145,0.19620899321462218,-0.3372967018726107,-0.023415429667437707,-0.037647542687236225,0.42096702205805187,0.5359318824678692,0.4599945811187808,0.9475828886405899,0.0411471367857192,0.43349346357159646,0.6584022050172649,-0.07697404966235702,10.860658622566334,0.5507025045815516,0.9129132294164317,0.007179312460272846,0.2122020633226609
FDX,1.7192303557992044,0.08001335869500137,0.0004835368407992854,0.298063088512157,0.2331071417456091,-0.6701297754447361,-0.026920805677987342,-0.04351878193851047,0.2410606567894077,0.3082328724180899,0.18183236791791935,1.1101756036357135,-0.003139079624752794,0.41790344793410805,0.6464545211645658,-0.5811041517031934,13.371310019122618,0.5164935858277336,1.0060893724797912,0.008571591804265765,0.02189456675419099
FE,-0.01583892617449678,-0.0012277516522201104,0.00011587128827172248,0.24480781131273985,0.20119040798399804,-0.49186914099866086,-0.022050548548939435,-0.03548458338897244,-0.08496638748570634,-0.10338681433152783,0.059364498015039256,0.6550751750491909,-0.065049584174804,0.2156953243653356,0.46443010708322474,-1.17044836254215,26.916631689225465,0.515271838729383,0.9404665964973177,0.007816654607106309,-0.060481804202973
FFIV,0.3267605633802815,0.02199428029856909,0.0003087449908507387,0.33296023045901185,0.26155005282359606,-0.5459332062982649,-0.03181065042410123,-0.05009542633449915,0.08350468059220321,0.10630369749203815,0.14251512235707256,1.077718031547364,-0.044994175246793056,0.3155982319863559,0.5617813026315097,-0.6234038385504466,9.581863533955797,0.5198533903481979,0.9606755004067924,0.008537726939063277,0.22488365726799886
FIS,1.1907366885485047,0.062202317199530954,0.00039252582141250866,0.27432016432989076,0.23323117633080592,-0.7004573170731707,-0.023676925496786703,-0.04023418538141697,0.17831903504230326,0.20973399768207202,0.1412170371911744,1.046860802544658,-0.021797055674758065,0.43870380719187635,0.6623471953529179,-1.6662825850778524,31.0158661174516,0.5290164935858277,0.9382209453014474,0.009091768809936064,0.03568965517241374
FITB,1.3398914518317504,0.06759945084032903,0.0005002491756696467,0.3473626404828029,0.26302029301265556,-0.6602620087336244,-0.0314868301143545,-0.05069503170674656,0.2189722883354137,0.2891898240912199,0.19092843538058185,1.3746435582491252,-0.016791905480801034,0.47176202373857684,0.6868493457364409,-0.1411804284779571,11.870638803285802,0.5116065974343311,1.0004899701348793,0.011478112359629138,0.28886397608370706
FMC,0.8264774044032444,0.047442814929686605,0.0003682293443941289,0.3041980793647978,0.22324507686094688,-0.6414796759624347,-0.028277136146065657,-0.04344863130725895,0.14067739966234855,0.1916897581305927,0.1446558609173372,1.1102859475647757,-0.0322040222526211,0.40129684105956387,0.6334799452702223,-0.12915584813382536,9.96012246418603,0.5021380574221136,1.028903776426316,0.008568268012410798,-0.40569327929116794
FOX,-0.2946428571428572,-0.07011552681192024,-6.691840866714652e-05,0.334338237354991,0.23349957833945845,-0.5170648464163823,-0.03313255621826374,-0.0491751004887098,-0.19998741248709517,-0.286353574852781,-0.032613779685461586,0.8632588773947372,-0.13776041289834642,0.3025245435117603,0.5500223118308568,0.060788209939340365,4.024531189010286,0.4880066170388751,1.0347745708517753,0.00895083513464443,-0.14183736809435132
FOXA,-0.2535849056603773,-0.0590937919057698,-5.929738791995924e-06,0.34487867192103017,0.24162673740147558,-0.5155875299760192,-0.03354377385836702,-0.050425912257625015,-0.14931133284859688,-0.21311504980519802,-0.002898235680084185,0.8383785191925659,-0.12034791568113197,0.26816260439878414,0.5178441893067683,0.05721946959306396,3.79037932412061,0.4921422663358147,1.0126645497987863,0.009137899278826678,-0.1354895104895104
FRT,0.3437214760724996,0.022986595243234875,0.00023389175755947117,0.2701970362688999,0.20399654442236537,-0.6136777223363663,-0.022997441869982226,-0.036912010800983656,0.03308964090963947,0.043827815467674676,0.0960450750608809,0.87617083679323,-0.05102795873925881,0.31669439604352556,0.5627560715296864,1.3725238409375344,58.97643201284282,0.5169465648854962,0.9651123619732085,0.010033374705346557,0.05898674339738963
FTNT,71.25925925925925,0.3900661561146028,0.002146690191285501,0.9319026535957828,0.33150732472109284,-0.5117707267144319,-0.03679445223443117,-0.060893591269415584,0.5268425047503997,1.4810108000389157,1.0570474237105112,1.1324601657356996,0.4144702826442128,0.04448501718152561,0.2109147154219582,41.07209746150797,2104.527417083176,0.5109957238851558,1.066299108426077,0.05178929134240452,-0.21604607554245914
FTV,0.712037037037037,0.07387795346152615,0.0004360434283828831,0.27715831584611234,0.21592612319012736,-0.5283159463487332,-0.025744500235196397,-0.04092743426281082,0.21606042658209676,0.2773307049085413,0.2079871802316459,1.0213930627436494,-0.018581826868760892,0.47242960285893487,0.6873351459506016,-0.18716462969261516,15.341222203235333,0.5157894736842106,0.9966596965763252,0.008325121605925752,-0.003950439935356376
FXI,-0.43511988716502115,-0.0429957020720535,-3.1945442630109445e-05,0.268636670135061,0.17875718292407608,-0.6153846153846153,-0.026909048895910788,-0.03721352533706274,-0.2160920603788082,-0.3247436024287952,-0.013081658757029819,0.9329388943793276,-0.12106859439722972,0.36331622873693803,0.6027571888720515,0.5508719240917463,9.756994960746555,0.4938912645082468,1.003376016011189,0.006790991844990398,-0.13280404186214356
GD,2.6521800281293957,0.10480710266903737,0.0004926220029276381,0.22079438703574766,0.16141615569077175,-0.5364209610784954,-0.021278207573770448,-0.03207633481320168,0.3357908945654541,0.459314276321868,0.23142411230197824,0.8609321168909989,0.015986330077271446,0.4580055613569249,0.676761081443758,-0.19769378045158936,5.67040471097787,0.5281001832620648,0.9800282312652667,0.005818171134992541,0.2034016127537308
GDX,-0.482217398564034,-0.04937037889625551,9.306043755612872e-05,0.3845042263562694,0.25829367686564625,-0.813015444594392,-0.03674242988225381,-0.05280235236743575,-0.06904675661810884,-0.10278520968078186,0.028844753712943427,0.4261708116174015,-0.054878861284327854,0.036995547632918006,0.1923422668913882,-0.014579925586838323,5.519825565644016,0.48854961832061067,1.0428223127153358,0.009608808816624091,0.010426849136526473
GDXJ,-0.7520925974365682,-0.10173002341987936,8.645144792172502e-06,0.46702765179792793,0.3116899899026286,-0.8990906943788379,-0.04521911778777149,-0.06387135136129146,-0.10239527216059524,-0.1534262410137453,0.0024230886842095513,0.6329858222323704,-0.08981274091117131,0.05532154096419425,0.23520531661549288,-0.0002500007187912311,6.487459096814954,0.48091603053435117,1.0681608852750746,0.011934535657585281,0.03976961053208994
GE,0.1789774964903419,0.012745738210366397,0.0002500682515368958,0.3174454450290105,0.22989982036244405,-0.8265713400968071,-0.029983723230940118,-0.046174637848622094,0.041006099130224204,0.056621181203081114,0.07623927461593,1.1003084097248639,-0.061927357281288065,0.36181666361180354,0.601511981270368,0.16389011959243238,7.418240511971408,0.49374045801526717,1.0331185714511302,0.00998297951467281,0.17870307214663472
GILD,3.4486545853926414,0.12170581341106068,0.0006072545033075124,0.2761123070828422,0.1950684848184137,-0.5364536453645365,-0.024331688376274356,-0.03805371438857772,0.3731385099128577,0.5281639160185226,0.2852588218120987,0.7179624443483841,0.054531064181657346,0.20367649630631943,0.4513053249257308,0.07140234990334988,8.433992342256413,0.5140500916310323,1.0333761661202616,0.00671960625031458,0.05591762252346211
GIS,0.8256726457399104,0.047407296051088066,0.0002589404755170258,0.19415823870652615,0.14998920973769575,-0.4947687224669603,-0.018943621470488652,-0.029374277806253464,0.07855963224586984,0.10169398090012788,0.1318858627621676,0.4072902184349404,-0.012258721227999675,0.13255780467103748,0.36408488662815636,-0.406393439056936,8.883383295473521,0.5308491142333537,0.9231169366285555,0.004781047821934194,-0.15534232365145229
GL,3.5048112509252407,0.12274935775976115,0.0005723592978651768,0.23784100506974012,0.18922779155530114,-0.47688017272400146,-0.021838298380402497,-0.03562262004438959,0.3962081434796869,0.4979952589812096,0.30245447664166475,1.0245951966038453,0.02509752285537313,0.5588664176058441,0.7475736870742871,-0.28287265190703864,13.838578194357037,0.5346564885496183,0.9627721219080325,0.008276003125414875,0.1039361509160166
GLD,0.4158643163975706,0.02711860534758248,0.00015377937665621663,0.15463273906568428,0.11388346219918014,-0.4555501381439948,-0.015581405373160932,-0.02298823626616541,-0.0727374885201749,-0.09876409502691064,0.08506726191600308,0.028065386362947434,-0.013143363408614765,0.0009923117713481514,0.03150098048233025,-0.39877469795058074,4.9050256966016725,0.5195479535736103,0.9591031263744956,0.003572207964225975,0.07116041911805904
GLW,0.5687789799072642,0.035256118159108674,0.00031374246242609096,0.29791108701958113,0.21966126192852592,-0.5344458707744972,-0.027584094810645464,-0.04347616156340079,0.09755629044267379,0.13230872060104784,0.14793472052988246,1.2074675467022185,-0.052499158585623276,0.49486483240644613,0.7034662979890693,0.06649250460540311,8.9599285330436,0.5061087354917532,0.9968446112624844,0.008366705480848058,-0.13395904436860062
GM,0.03815028901734108,0.0028850764303118837,0.0002487525764539149,0.34596441150586443,0.23905968588543364,-0.6385542168674698,-0.0335989878230793,-0.048214511190500395,0.0366674977092883,0.05306477844393219,0.09816809224736009,1.2570659877287187,-0.07222689525567372,0.39770613395696486,0.6306394643193247,0.16185267677573437,6.790450444797031,0.5027489309712889,1.0029570370364596,0.009113523813213691,-0.07802874743326482
GNRC,6.914268218003675,0.17254527837714906,0.0010115308637597593,0.4371571484045279,0.3194107755769383,-0.837485172004745,-0.04012822959665424,-0.06264866961726681,0.46872338337665176,0.6415117877515142,0.3043704965632694,1.3292444764214124,0.11511770616870703,0.27851176785657505,0.5277421414446406,0.16633376546721362,10.7949483088636,0.517104459376909,1.0290385789298016,0.012222301081326228,-0.1418326693227091
GOOG,9.124281609195403,0.2678630003656828,0.0012250236445428013,0.4278738029549522,0.20225193960971333,-0.44602216176763326,-0.026472954196563904,-0.0402853636990621,0.6046314512319495,1.2791272060184553,0.6921314340107034,1.1472408266275458,0.18666687473991653,0.2256701058895418,0.4750474775109766,21.354293789822965,795.485619936779,0.5266585266585266,1.0747843615461607,0.01189930288390346,0.16896151293961514
GOOGL,8.238756613756614,0.18652792427480613,0.0008256083804666112,0.2722237589952089,0.1951061149090681,-0.4432060864922584,-0.02519253511841535,-0.03879413462563114,0.5806007251570123,0.8100889710773492,0.4694279212729633,1.0987695669634745,0.08415148339367985,0.49061996481992853,0.70044269203121,0.3703390337838209,8.42424247477297,0.5193893129770992,1.0338704332828077,0.007080173543079538,0.16505421184320257
GPC,1.6971762414800389,0.07933681934445014,0.0004227722649264404,0.24552381025477132,0.1901663335959438,-0.5632273753691158,-0.02304622556181363,-0.036043637587088534,0.23027750629478613,0.29731135733832614,0.18915737306206398,0.9513476835091644,-0.007723212659507553,0.45227261247699463,0.6725121653003718,0.1336108718362342,20.539483518892542,0.5305436774587661,0.9525542226285578,0.007695348596335238,-0.17554616346211094
GPN,4.504984828781968,0.14024621514228586,0.0007063970080493361,0.30555836323930236,0.23221932701365858,-0.575214376938515,-0.02762116490119807,-0.04433814937729116,0.4189446646831861,0.5512549178169969,0.30947078718002996,1.2156832459785165,0.045894831215084,0.47682772902972187,0.690527138517902,0.12743050901626338,13.206760839941449,0.5375687232742822,0.9431292053400617,0.009084526175042285,0.24314800313234142
